Date,Product,Location,Quantity,Revenue
2023-02-21,Mocha,Downtown,5,25.0
2023-02-21,Cappuccino,Downtown,5,20.0
2023-02-21,Mocha,Uptown,5,25.0
2023-02-21,Latte,Suburb,3,13.5
2023-02-21,Mocha,Suburb,2,10.0
2023-02-21,Mocha,Downtown,5,25.0
2023-02-21,Mocha,Uptown,1,5.0
2023-02-21,Latte,Suburb,2,9.0
2023-02-21,Mocha,Suburb,1,5.0
2023-02-21,Espresso,Uptown,5,15.0
2023-02-21,Espresso,Downtown,5,15.0
2023-02-21,Espresso,Downtown,3,9.0
2023-02-21,Mocha,Suburb,3,15.0
2023-02-21,Espresso,Downtown,4,12.0
2023-02-21,Mocha,Downtown,4,20.0
2023-02-21,Espresso,Uptown,4,12.0
2023-02-21,Espresso,Uptown,2,6.0
2023-02-21,Americano,Downtown,5,17.5
2023-02-21,Cappuccino,Downtown,3,12.0
2023-02-21,Cappuccino,Suburb,4,16.0
2023-02-21,Mocha,Downtown,2,10.0
2023-02-21,Cappuccino,Uptown,1,4.0
2023-02-21,Cappuccino,Uptown,4,16.0
2023-02-21,Cappuccino,Suburb,5,20.0
2023-02-21,Americano,Suburb,3,10.5
2023-02-21,Mocha,Uptown,3,15.0
2023-02-21,Americano,Suburb,1,3.5
2023-02-21,Mocha,Downtown,2,10.0
2023-02-21,Latte,Downtown,3,13.5
2023-02-21,Mocha,Suburb,1,5.0
2023-02-21,Mocha,Suburb,3,15.0
2023-02-21,Espresso,Uptown,3,9.0
2023-02-21,Americano,Suburb,3,10.5
2023-02-21,Espresso,Downtown,4,12.0
2023-02-21,Latte,Uptown,5,22.5
2023-02-21,Cappuccino,Suburb,5,20.0
2023-02-21,Americano,Downtown,3,10.5
2023-02-21,Espresso,Uptown,5,15.0
2023-02-21,Mocha,Suburb,4,20.0
2023-02-21,Latte,Uptown,5,22.5
2023-02-21,Espresso,Uptown,2,6.0
2023-02-21,Cappuccino,Suburb,3,12.0
2023-02-21,Mocha,Suburb,5,25.0
2023-02-21,Americano,Uptown,1,3.5
2023-02-21,Latte,Downtown,3,13.5
2023-02-21,Cappuccino,Uptown,3,12.0
2023-02-22,Espresso,Suburb,3,9.0
2023-02-22,Americano,Suburb,4,14.0
2023-02-22,Espresso,Uptown,3,9.0
2023-02-22,Americano,Suburb,4,14.0
2023-02-22,Mocha,Downtown,2,10.0
2023-02-22,Latte,Downtown,2,9.0
2023-02-22,Espresso,Suburb,1,3.0
2023-02-22,Cappuccino,Downtown,4,16.0
2023-02-22,Latte,Downtown,1,4.5
2023-02-22,Mocha,Suburb,1,5.0
2023-02-22,Latte,Uptown,5,22.5
2023-02-22,Latte,Downtown,3,13.5
2023-02-22,Americano,Downtown,1,3.5
2023-02-22,Mocha,Uptown,2,10.0
2023-02-22,Cappuccino,Suburb,3,12.0
2023-02-22,Mocha,Suburb,2,10.0
2023-02-22,Cappuccino,Suburb,2,8.0
2023-02-22,Latte,Downtown,3,13.5
2023-02-22,Espresso,Uptown,4,12.0
2023-02-22,Americano,Uptown,5,17.5
2023-02-22,Mocha,Downtown,5,25.0
2023-02-22,Cappuccino,Suburb,5,20.0
2023-02-22,Mocha,Suburb,5,25.0
2023-02-22,Mocha,Suburb,5,25.0
2023-02-22,Espresso,Uptown,4,12.0
2023-02-22,Americano,Downtown,1,3.5
2023-02-22,Mocha,Uptown,3,15.0
2023-02-22,Mocha,Uptown,2,10.0
2023-02-22,Espresso,Downtown,1,3.0
2023-02-22,Americano,Downtown,3,10.5
2023-02-22,Espresso,Uptown,5,15.0
2023-02-22,Latte,Suburb,4,18.0
2023-02-22,Mocha,Uptown,1,5.0
2023-02-22,Mocha,Uptown,5,25.0
2023-02-22,Cappuccino,Downtown,5,20.0
2023-02-22,Espresso,Downtown,4,12.0
2023-02-22,Americano,Uptown,4,14.0
2023-02-22,Cappuccino,Downtown,4,16.0
2023-02-22,Mocha,Downtown,3,15.0
2023-02-22,Latte,Uptown,2,9.0
2023-02-23,Americano,Suburb,3,10.5
2023-02-23,Espresso,Suburb,5,15.0
2023-02-23,Espresso,Uptown,2,6.0
2023-02-23,Latte,Downtown,2,9.0
2023-02-23,Espresso,Downtown,4,12.0
2023-02-23,Americano,Uptown,3,10.5
2023-02-23,Americano,Uptown,2,7.0
2023-02-23,Espresso,Downtown,2,6.0
2023-02-23,Latte,Suburb,1,4.5
2023-02-23,Cappuccino,Downtown,3,12.0
2023-02-23,Espresso,Downtown,4,12.0
2023-02-23,Latte,Downtown,1,4.5
2023-02-23,Cappuccino,Downtown,4,16.0
2023-02-23,Cappuccino,Uptown,4,16.0
2023-02-23,Espresso,Uptown,3,9.0
2023-02-23,Mocha,Suburb,1,5.0
2023-02-23,Espresso,Downtown,2,6.0
2023-02-23,Latte,Uptown,4,18.0
2023-02-23,Latte,Suburb,4,18.0
2023-02-23,Cappuccino,Downtown,3,12.0
2023-02-23,Mocha,Downtown,1,5.0
2023-02-23,Cappuccino,Uptown,4,16.0
2023-02-23,Cappuccino,Suburb,1,4.0
2023-02-23,Cappuccino,Uptown,1,4.0
2023-02-23,Americano,Suburb,2,7.0
2023-02-23,Mocha,Uptown,3,15.0
2023-02-23,Espresso,Downtown,1,3.0
2023-02-23,Americano,Suburb,1,3.5
2023-02-23,Espresso,Uptown,3,9.0
2023-02-23,Cappuccino,Uptown,1,4.0
2023-02-23,Cappuccino,Downtown,2,8.0
2023-02-23,Mocha,Uptown,1,5.0
2023-02-23,Cappuccino,Uptown,5,20.0
2023-02-23,Latte,Uptown,2,9.0
2023-02-23,Latte,Downtown,5,22.5
2023-02-23,Mocha,Suburb,5,25.0
2023-02-24,Espresso,Downtown,2,6.0
2023-02-24,Cappuccino,Uptown,1,4.0
2023-02-24,Americano,Uptown,1,3.5
2023-02-24,Latte,Uptown,2,9.0
2023-02-24,Americano,Downtown,2,7.0
2023-02-24,Mocha,Downtown,3,15.0
2023-02-24,Americano,Suburb,3,10.5
2023-02-24,Mocha,Suburb,2,10.0
2023-02-24,Latte,Suburb,4,18.0
2023-02-24,Espresso,Suburb,2,6.0
2023-02-24,Espresso,Downtown,4,12.0
2023-02-24,Mocha,Suburb,3,15.0
2023-02-24,Americano,Suburb,4,14.0
2023-02-24,Cappuccino,Suburb,2,8.0
2023-02-24,Americano,Uptown,3,10.5
2023-02-24,Mocha,Uptown,5,25.0
2023-02-24,Americano,Downtown,1,3.5
2023-02-24,Americano,Downtown,4,14.0
2023-02-24,Espresso,Uptown,5,15.0
2023-02-24,Espresso,Uptown,1,3.0
2023-02-24,Americano,Uptown,2,7.0
2023-02-24,Latte,Suburb,3,13.5
2023-02-24,Americano,Downtown,3,10.5
2023-02-24,Latte,Suburb,5,22.5
2023-02-25,Mocha,Downtown,5,25.0
2023-02-25,Mocha,Suburb,2,10.0
2023-02-25,Americano,Uptown,3,10.5
2023-02-25,Mocha,Suburb,3,15.0
2023-02-25,Latte,Downtown,5,22.5
2023-02-25,Latte,Downtown,2,9.0
2023-02-25,Cappuccino,Downtown,2,8.0
2023-02-25,Latte,Uptown,2,9.0
2023-02-25,Latte,Downtown,5,22.5
2023-02-25,Mocha,Suburb,4,20.0
2023-02-25,Americano,Suburb,5,17.5
2023-02-25,Espresso,Downtown,3,9.0
2023-02-25,Cappuccino,Suburb,1,4.0
2023-02-25,Latte,Downtown,4,18.0
2023-02-25,Latte,Uptown,1,4.5
2023-02-25,Espresso,Suburb,4,12.0
2023-02-25,Espresso,Suburb,1,3.0
2023-02-25,Americano,Uptown,5,17.5
2023-02-25,Latte,Suburb,1,4.5
2023-02-25,Espresso,Downtown,2,6.0
2023-02-25,Americano,Downtown,1,3.5
2023-02-25,Cappuccino,Suburb,4,16.0
2023-02-25,Cappuccino,Downtown,5,20.0
2023-02-25,Cappuccino,Suburb,2,8.0
2023-02-25,Americano,Suburb,5,17.5
2023-02-25,Mocha,Suburb,1,5.0
2023-02-25,Americano,Uptown,4,14.0
2023-02-25,Mocha,Downtown,2,10.0
2023-02-25,Cappuccino,Suburb,4,16.0
2023-02-25,Americano,Uptown,2,7.0
2023-02-25,Americano,Suburb,4,14.0
2023-02-25,Espresso,Uptown,5,15.0
2023-02-25,Espresso,Uptown,4,12.0
2023-02-25,Mocha,Suburb,3,15.0
2023-02-25,Americano,Downtown,5,17.5
2023-02-25,Americano,Downtown,4,14.0
2023-02-25,Americano,Suburb,3,10.5
2023-02-25,Espresso,Uptown,4,12.0
2023-02-25,Mocha,Downtown,1,5.0
2023-02-25,Espresso,Suburb,1,3.0
2023-02-25,Americano,Downtown,3,10.5
2023-02-25,Latte,Uptown,2,9.0
2023-02-25,Cappuccino,Uptown,1,4.0
2023-02-25,Espresso,Suburb,5,15.0
2023-02-25,Americano,Suburb,5,17.5
2023-02-25,Cappuccino,Downtown,1,4.0
2023-02-26,Espresso,Downtown,2,6.0
2023-02-26,Espresso,Uptown,5,15.0
2023-02-26,Cappuccino,Downtown,3,12.0
2023-02-26,Espresso,Downtown,5,15.0
2023-02-26,Mocha,Suburb,2,10.0
2023-02-26,Latte,Suburb,3,13.5
2023-02-26,Mocha,Downtown,4,20.0
2023-02-26,Americano,Downtown,5,17.5
2023-02-26,Espresso,Downtown,5,15.0
2023-02-26,Mocha,Downtown,1,5.0
2023-02-26,Espresso,Uptown,4,12.0
2023-02-26,Mocha,Downtown,2,10.0
2023-02-26,Americano,Downtown,4,14.0
2023-02-26,Latte,Uptown,5,22.5
2023-02-26,Latte,Uptown,5,22.5
2023-02-26,Americano,Downtown,3,10.5
2023-02-26,Americano,Suburb,2,7.0
2023-02-26,Cappuccino,Downtown,4,16.0
2023-02-26,Mocha,Suburb,5,25.0
2023-02-26,Americano,Downtown,2,7.0
2023-02-26,Mocha,Uptown,4,20.0
2023-02-26,Cappuccino,Downtown,3,12.0
2023-02-26,Latte,Uptown,5,22.5
2023-02-26,Latte,Suburb,4,18.0
2023-02-26,Espresso,Downtown,4,12.0
2023-02-26,Americano,Uptown,2,7.0
2023-02-26,Cappuccino,Uptown,5,20.0
2023-02-26,Cappuccino,Uptown,4,16.0
2023-02-26,Americano,Downtown,5,17.5
2023-02-26,Americano,Suburb,5,17.5
2023-02-26,Cappuccino,Downtown,1,4.0
2023-02-26,Espresso,Uptown,3,9.0
2023-02-26,Americano,Downtown,1,3.5
2023-02-26,Mocha,Uptown,3,15.0
2023-02-27,Cappuccino,Uptown,3,12.0
2023-02-27,Americano,Suburb,1,3.5
2023-02-27,Espresso,Downtown,3,9.0
2023-02-27,Americano,Uptown,5,17.5
2023-02-27,Cappuccino,Uptown,1,4.0
2023-02-27,Cappuccino,Downtown,3,12.0
2023-02-27,Cappuccino,Suburb,1,4.0
2023-02-27,Latte,Suburb,1,4.5
2023-02-27,Cappuccino,Suburb,2,8.0
2023-02-27,Espresso,Downtown,3,9.0
2023-02-27,Latte,Uptown,4,18.0
2023-02-27,Mocha,Downtown,3,15.0
2023-02-27,Cappuccino,Suburb,5,20.0
2023-02-27,Cappuccino,Downtown,5,20.0
2023-02-27,Americano,Uptown,5,17.5
2023-02-27,Mocha,Suburb,2,10.0
2023-02-27,Latte,Uptown,5,22.5
2023-02-27,Americano,Downtown,3,10.5
2023-02-27,Cappuccino,Downtown,3,12.0
2023-02-27,Cappuccino,Suburb,5,20.0
2023-02-27,Espresso,Downtown,4,12.0
2023-02-27,Latte,Downtown,4,18.0
2023-02-27,Espresso,Suburb,3,9.0
2023-02-27,Latte,Downtown,3,13.5
2023-02-27,Mocha,Downtown,4,20.0
2023-02-27,Americano,Suburb,1,3.5
2023-02-27,Espresso,Uptown,5,15.0
2023-02-27,Americano,Downtown,2,7.0
2023-02-27,Cappuccino,Suburb,4,16.0
2023-02-27,Americano,Suburb,1,3.5
2023-02-27,Latte,Downtown,5,22.5
2023-02-28,Espresso,Uptown,4,12.0
2023-02-28,Cappuccino,Downtown,3,12.0
2023-02-28,Espresso,Uptown,3,9.0
2023-02-28,Cappuccino,Suburb,3,12.0
2023-02-28,Latte,Suburb,3,13.5
2023-02-28,Mocha,Downtown,5,25.0
2023-02-28,Espresso,Downtown,2,6.0
2023-02-28,Espresso,Uptown,2,6.0
2023-02-28,Latte,Suburb,4,18.0
2023-02-28,Americano,Suburb,5,17.5
2023-02-28,Cappuccino,Uptown,2,8.0
2023-02-28,Americano,Downtown,4,14.0
2023-02-28,Espresso,Suburb,3,9.0
2023-02-28,Mocha,Suburb,2,10.0
2023-02-28,Cappuccino,Suburb,2,8.0
2023-02-28,Americano,Suburb,2,7.0
2023-02-28,Cappuccino,Uptown,5,20.0
2023-02-28,Cappuccino,Uptown,2,8.0
2023-02-28,Americano,Downtown,3,10.5
2023-02-28,Latte,Suburb,5,22.5
2023-02-28,Latte,Downtown,3,13.5
2023-02-28,Cappuccino,Suburb,1,4.0
2023-02-28,Espresso,Uptown,4,12.0
2023-02-28,Espresso,Uptown,3,9.0
2023-02-28,Cappuccino,Downtown,1,4.0
2023-02-28,Cappuccino,Downtown,1,4.0
2023-02-28,Americano,Suburb,3,10.5
2023-02-28,Americano,Suburb,5,17.5
2023-02-28,Cappuccino,Suburb,2,8.0
2023-03-01,Latte,Uptown,1,4.5
2023-03-01,Mocha,Downtown,5,25.0
2023-03-01,Americano,Uptown,3,10.5
2023-03-01,Cappuccino,Uptown,4,16.0
2023-03-01,Mocha,Downtown,2,10.0
2023-03-01,Cappuccino,Downtown,1,4.0
2023-03-01,Mocha,Downtown,3,15.0
2023-03-01,Mocha,Downtown,2,10.0
2023-03-01,Cappuccino,Downtown,2,8.0
2023-03-01,Mocha,Suburb,4,20.0
2023-03-01,Espresso,Uptown,2,6.0
2023-03-01,Mocha,Uptown,1,5.0
2023-03-01,Americano,Suburb,4,14.0
2023-03-01,Espresso,Uptown,5,15.0
2023-03-01,Americano,Suburb,5,17.5
2023-03-01,Americano,Suburb,1,3.5
2023-03-01,Americano,Downtown,4,14.0
2023-03-01,Mocha,Downtown,2,10.0
2023-03-01,Americano,Suburb,4,14.0
2023-03-01,Latte,Suburb,4,18.0
2023-03-01,Americano,Suburb,1,3.5
2023-03-01,Cappuccino,Uptown,4,16.0
2023-03-01,Mocha,Uptown,3,15.0
2023-03-01,Mocha,Downtown,4,20.0
2023-03-01,Espresso,Suburb,1,3.0
2023-03-01,Americano,Downtown,4,14.0
2023-03-01,Mocha,Downtown,5,25.0
2023-03-02,Cappuccino,Suburb,5,20.0
2023-03-02,Cappuccino,Uptown,4,16.0
2023-03-02,Espresso,Uptown,1,3.0
2023-03-02,Cappuccino,Uptown,5,20.0
2023-03-02,Cappuccino,Uptown,1,4.0
2023-03-02,Espresso,Uptown,2,6.0
2023-03-02,Latte,Downtown,1,4.5
2023-03-02,Mocha,Suburb,3,15.0
2023-03-02,Latte,Suburb,4,18.0
2023-03-02,Americano,Suburb,2,7.0
2023-03-02,Mocha,Suburb,4,20.0
2023-03-02,Latte,Downtown,3,13.5
2023-03-02,Americano,Suburb,2,7.0
2023-03-02,Cappuccino,Downtown,2,8.0
2023-03-02,Latte,Uptown,3,13.5
2023-03-02,Espresso,Suburb,4,12.0
2023-03-02,Espresso,Suburb,2,6.0
2023-03-02,Latte,Downtown,2,9.0
2023-03-02,Latte,Suburb,3,13.5
2023-03-02,Latte,Uptown,4,18.0
2023-03-02,Mocha,Suburb,1,5.0
2023-03-02,Americano,Uptown,2,7.0
2023-03-02,Cappuccino,Suburb,4,16.0
2023-03-03,Mocha,Uptown,1,5.0
2023-03-03,Americano,Suburb,1,3.5
2023-03-03,Cappuccino,Suburb,3,12.0
2023-03-03,Americano,Suburb,5,17.5
2023-03-03,Cappuccino,Downtown,2,8.0
2023-03-03,Cappuccino,Downtown,3,12.0
2023-03-03,Latte,Downtown,1,4.5
2023-03-03,Americano,Suburb,3,10.5
2023-03-03,Espresso,Downtown,1,3.0
2023-03-03,Latte,Uptown,2,9.0
2023-03-03,Cappuccino,Suburb,3,12.0
2023-03-03,Americano,Suburb,5,17.5
2023-03-03,Americano,Suburb,2,7.0
2023-03-03,Mocha,Suburb,5,25.0
2023-03-03,Espresso,Downtown,1,3.0
2023-03-03,Espresso,Uptown,3,9.0
2023-03-03,Mocha,Downtown,4,20.0
2023-03-03,Americano,Downtown,3,10.5
2023-03-03,Mocha,Downtown,1,5.0
2023-03-03,Espresso,Uptown,5,15.0
2023-03-03,Mocha,Suburb,2,10.0
2023-03-03,Cappuccino,Suburb,1,4.0
2023-03-03,Latte,Suburb,5,22.5
2023-03-03,Latte,Uptown,5,22.5
2023-03-03,Espresso,Uptown,5,15.0
2023-03-03,Espresso,Uptown,5,15.0
2023-03-03,Americano,Suburb,3,10.5
2023-03-03,Cappuccino,Suburb,5,20.0
2023-03-03,Mocha,Suburb,4,20.0
2023-03-03,Mocha,Downtown,5,25.0
2023-03-03,Cappuccino,Suburb,3,12.0
2023-03-03,Cappuccino,Downtown,1,4.0
2023-03-03,Latte,Uptown,1,4.5
2023-03-03,Cappuccino,Suburb,4,16.0
2023-03-04,Latte,Uptown,3,13.5
2023-03-04,Americano,Suburb,2,7.0
2023-03-04,Latte,Suburb,2,9.0
2023-03-04,Espresso,Uptown,1,3.0
2023-03-04,Espresso,Uptown,5,15.0
2023-03-04,Americano,Uptown,1,3.5
2023-03-04,Latte,Suburb,3,13.5
2023-03-04,Espresso,Uptown,5,15.0
2023-03-04,Americano,Downtown,2,7.0
2023-03-04,Cappuccino,Uptown,3,12.0
2023-03-04,Mocha,Uptown,1,5.0
2023-03-04,Cappuccino,Uptown,2,8.0
2023-03-04,Mocha,Suburb,3,15.0
2023-03-04,Mocha,Uptown,1,5.0
2023-03-04,Americano,Uptown,5,17.5
2023-03-04,Espresso,Suburb,5,15.0
2023-03-04,Latte,Downtown,5,22.5
2023-03-04,Espresso,Uptown,1,3.0
2023-03-04,Cappuccino,Uptown,1,4.0
2023-03-04,Espresso,Uptown,5,15.0
2023-03-04,Cappuccino,Suburb,5,20.0
2023-03-04,Mocha,Downtown,5,25.0
2023-03-04,Latte,Uptown,3,13.5
2023-03-04,Latte,Uptown,4,18.0
2023-03-04,Latte,Uptown,2,9.0
2023-03-04,Espresso,Uptown,3,9.0
2023-03-04,Cappuccino,Suburb,3,12.0
2023-03-04,Cappuccino,Downtown,3,12.0
2023-03-04,Latte,Downtown,1,4.5
2023-03-04,Mocha,Suburb,1,5.0
2023-03-04,Mocha,Suburb,2,10.0
2023-03-04,Cappuccino,Uptown,4,16.0
2023-03-04,Americano,Uptown,3,10.5
2023-03-05,Latte,Suburb,2,9.0
2023-03-05,Cappuccino,Suburb,1,4.0
2023-03-05,Mocha,Uptown,5,25.0
2023-03-05,Latte,Downtown,3,13.5
2023-03-05,Latte,Suburb,5,22.5
2023-03-05,Latte,Uptown,4,18.0
2023-03-05,Latte,Downtown,5,22.5
2023-03-05,Espresso,Downtown,5,15.0
2023-03-05,Espresso,Suburb,2,6.0
2023-03-05,Espresso,Downtown,2,6.0
2023-03-05,Espresso,Uptown,5,15.0
2023-03-05,Espresso,Uptown,1,3.0
2023-03-05,Espresso,Downtown,2,6.0
2023-03-05,Espresso,Downtown,1,3.0
2023-03-05,Americano,Suburb,5,17.5
2023-03-05,Latte,Downtown,5,22.5
2023-03-05,Espresso,Suburb,3,9.0
2023-03-05,Espresso,Downtown,3,9.0
2023-03-05,Americano,Downtown,2,7.0
2023-03-05,Latte,Uptown,5,22.5
2023-03-05,Espresso,Suburb,4,12.0
2023-03-05,Latte,Downtown,1,4.5
2023-03-05,Mocha,Suburb,1,5.0
2023-03-05,Latte,Uptown,1,4.5
2023-03-06,Mocha,Uptown,2,10.0
2023-03-06,Americano,Suburb,4,14.0
2023-03-06,Americano,Uptown,3,10.5
2023-03-06,Espresso,Downtown,5,15.0
2023-03-06,Latte,Uptown,5,22.5
2023-03-06,Cappuccino,Downtown,4,16.0
2023-03-06,Latte,Uptown,3,13.5
2023-03-06,Mocha,Uptown,2,10.0
2023-03-06,Cappuccino,Downtown,5,20.0
2023-03-06,Espresso,Uptown,4,12.0
2023-03-06,Cappuccino,Suburb,3,12.0
2023-03-06,Espresso,Uptown,4,12.0
2023-03-06,Latte,Downtown,4,18.0
2023-03-06,Latte,Uptown,4,18.0
2023-03-06,Mocha,Downtown,3,15.0
2023-03-06,Espresso,Suburb,5,15.0
2023-03-06,Cappuccino,Suburb,1,4.0
2023-03-06,Mocha,Suburb,1,5.0
2023-03-06,Espresso,Suburb,1,3.0
2023-03-06,Espresso,Suburb,4,12.0
2023-03-06,Mocha,Suburb,4,20.0
2023-03-06,Cappuccino,Suburb,2,8.0
2023-03-07,Cappuccino,Uptown,4,16.0
2023-03-07,Latte,Uptown,2,9.0
2023-03-07,Americano,Uptown,4,14.0
2023-03-07,Americano,Uptown,5,17.5
2023-03-07,Cappuccino,Downtown,1,4.0
2023-03-07,Americano,Uptown,1,3.5
2023-03-07,Americano,Suburb,4,14.0
2023-03-07,Espresso,Suburb,1,3.0
2023-03-07,Mocha,Downtown,3,15.0
2023-03-07,Mocha,Downtown,5,25.0
2023-03-07,Latte,Suburb,5,22.5
2023-03-07,Mocha,Uptown,4,20.0
2023-03-07,Latte,Downtown,2,9.0
2023-03-07,Cappuccino,Suburb,1,4.0
2023-03-07,Cappuccino,Suburb,2,8.0
2023-03-07,Mocha,Suburb,3,15.0
2023-03-07,Mocha,Suburb,5,25.0
2023-03-07,Mocha,Downtown,2,10.0
2023-03-07,Espresso,Uptown,5,15.0
2023-03-07,Espresso,Uptown,3,9.0
2023-03-07,Latte,Suburb,1,4.5
2023-03-07,Americano,Suburb,4,14.0
2023-03-07,Cappuccino,Uptown,1,4.0
2023-03-07,Espresso,Suburb,1,3.0
2023-03-07,Latte,Suburb,5,22.5
2023-03-07,Espresso,Downtown,3,9.0
2023-03-07,Latte,Downtown,4,18.0
2023-03-07,Americano,Uptown,3,10.5
2023-03-07,Mocha,Uptown,4,20.0
2023-03-07,Mocha,Suburb,2,10.0
2023-03-07,Cappuccino,Uptown,2,8.0
2023-03-07,Cappuccino,Suburb,4,16.0
2023-03-07,Espresso,Uptown,2,6.0
2023-03-07,Espresso,Suburb,2,6.0
2023-03-07,Cappuccino,Downtown,1,4.0
2023-03-07,Latte,Downtown,4,18.0
2023-03-07,Mocha,Downtown,1,5.0
2023-03-08,Mocha,Uptown,5,25.0
2023-03-08,Mocha,Suburb,2,10.0
2023-03-08,Mocha,Suburb,4,20.0
2023-03-08,Americano,Uptown,4,14.0
2023-03-08,Espresso,Downtown,2,6.0
2023-03-08,Mocha,Suburb,1,5.0
2023-03-08,Americano,Uptown,2,7.0
2023-03-08,Americano,Uptown,4,14.0
2023-03-08,Americano,Suburb,3,10.5
2023-03-08,Latte,Downtown,5,22.5
2023-03-08,Mocha,Suburb,3,15.0
2023-03-08,Latte,Suburb,4,18.0
2023-03-08,Latte,Downtown,5,22.5
2023-03-08,Espresso,Uptown,5,15.0
2023-03-08,Latte,Suburb,5,22.5
2023-03-08,Latte,Downtown,4,18.0
2023-03-08,Latte,Suburb,5,22.5
2023-03-08,Americano,Uptown,5,17.5
2023-03-08,Latte,Uptown,5,22.5
2023-03-08,Latte,Uptown,4,18.0
2023-03-08,Americano,Uptown,5,17.5
2023-03-08,Espresso,Uptown,3,9.0
2023-03-08,Espresso,Uptown,2,6.0
2023-03-08,Latte,Suburb,5,22.5
2023-03-09,Espresso,Suburb,5,15.0
2023-03-09,Espresso,Downtown,4,12.0
2023-03-09,Americano,Downtown,5,17.5
2023-03-09,Latte,Suburb,3,13.5
2023-03-09,Americano,Downtown,3,10.5
2023-03-09,Mocha,Downtown,2,10.0
2023-03-09,Americano,Downtown,3,10.5
2023-03-09,Espresso,Downtown,5,15.0
2023-03-09,Espresso,Uptown,3,9.0
2023-03-09,Latte,Suburb,1,4.5
2023-03-09,Americano,Downtown,5,17.5
2023-03-09,Cappuccino,Suburb,4,16.0
2023-03-09,Espresso,Downtown,3,9.0
2023-03-09,Cappuccino,Uptown,2,8.0
2023-03-09,Americano,Downtown,3,10.5
2023-03-09,Latte,Downtown,5,22.5
2023-03-09,Cappuccino,Uptown,4,16.0
2023-03-09,Mocha,Downtown,4,20.0
2023-03-09,Cappuccino,Downtown,5,20.0
2023-03-09,Espresso,Downtown,3,9.0
2023-03-09,Latte,Downtown,2,9.0
2023-03-09,Mocha,Uptown,4,20.0
2023-03-09,Espresso,Uptown,5,15.0
2023-03-09,Cappuccino,Uptown,4,16.0
2023-03-09,Mocha,Uptown,2,10.0
2023-03-09,Americano,Uptown,1,3.5
2023-03-09,Espresso,Uptown,4,12.0
2023-03-09,Espresso,Suburb,1,3.0
2023-03-09,Latte,Suburb,3,13.5
2023-03-09,Mocha,Suburb,3,15.0
2023-03-09,Espresso,Uptown,3,9.0
2023-03-09,Latte,Uptown,5,22.5
2023-03-09,Mocha,Uptown,2,10.0
2023-03-09,Americano,Downtown,5,17.5
2023-03-09,Espresso,Suburb,2,6.0
2023-03-09,Espresso,Suburb,1,3.0
2023-03-09,Latte,Downtown,1,4.5
2023-03-09,Mocha,Downtown,5,25.0
2023-03-09,Latte,Suburb,4,18.0
2023-03-09,Espresso,Downtown,3,9.0
2023-03-09,Espresso,Downtown,1,3.0
2023-03-09,Latte,Suburb,1,4.5
2023-03-09,Latte,Suburb,2,9.0
2023-03-10,Americano,Suburb,1,3.5
2023-03-10,Latte,Downtown,5,22.5
2023-03-10,Cappuccino,Uptown,5,20.0
2023-03-10,Cappuccino,Downtown,2,8.0
2023-03-10,Espresso,Uptown,4,12.0
2023-03-10,Latte,Suburb,4,18.0
2023-03-10,Espresso,Uptown,3,9.0
2023-03-10,Espresso,Downtown,1,3.0
2023-03-10,Espresso,Downtown,4,12.0
2023-03-10,Mocha,Uptown,1,5.0
2023-03-10,Espresso,Uptown,2,6.0
2023-03-10,Mocha,Downtown,4,20.0
2023-03-10,Cappuccino,Suburb,4,16.0
2023-03-10,Cappuccino,Suburb,4,16.0
2023-03-10,Latte,Downtown,5,22.5
2023-03-10,Mocha,Downtown,5,25.0
2023-03-10,Latte,Uptown,3,13.5
2023-03-10,Latte,Downtown,1,4.5
2023-03-10,Latte,Suburb,3,13.5
2023-03-10,Mocha,Downtown,4,20.0
2023-03-10,Cappuccino,Suburb,1,4.0
2023-03-10,Latte,Suburb,4,18.0
2023-03-10,Espresso,Downtown,3,9.0
2023-03-10,Mocha,Suburb,1,5.0
2023-03-10,Americano,Suburb,4,14.0
2023-03-10,Mocha,Uptown,4,20.0
2023-03-10,Latte,Suburb,2,9.0
2023-03-10,Latte,Uptown,4,18.0
2023-03-10,Latte,Suburb,5,22.5
2023-03-10,Espresso,Uptown,3,9.0
2023-03-10,Mocha,Downtown,1,5.0
2023-03-10,Espresso,Suburb,3,9.0
2023-03-10,Latte,Uptown,3,13.5
2023-03-10,Cappuccino,Downtown,5,20.0
2023-03-10,Latte,Uptown,2,9.0
2023-03-10,Espresso,Suburb,4,12.0
2023-03-10,Latte,Suburb,3,13.5
2023-03-10,Mocha,Downtown,4,20.0
2023-03-10,Cappuccino,Downtown,1,4.0
2023-03-10,Cappuccino,Downtown,5,20.0
2023-03-10,Cappuccino,Uptown,4,16.0
2023-03-10,Latte,Suburb,3,13.5
2023-03-10,Mocha,Suburb,4,20.0
2023-03-10,Latte,Downtown,3,13.5
2023-03-10,Latte,Uptown,1,4.5
2023-03-10,Mocha,Downtown,2,10.0
2023-03-10,Americano,Uptown,5,17.5
2023-03-10,Cappuccino,Suburb,5,20.0
2023-03-10,Cappuccino,Downtown,1,4.0
2023-03-10,Cappuccino,Uptown,1,4.0
2023-03-11,Americano,Downtown,2,7.0
2023-03-11,Cappuccino,Downtown,2,8.0
2023-03-11,Latte,Uptown,1,4.5
2023-03-11,Mocha,Suburb,2,10.0
